time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2600000000000007,-0.0508399337224,-0.0370240281201,11.9954133684,6.25768723942,6.27623780829,0.0,-0.0822493542257,-0.144796417073,2.93526083542,-0.00397781797261,-0.0547316836524,0.0,475.5927626557828,474.47859845966565,476.2631147403087,475.29621428529657
1.3200000000000007,-0.0555864046969,-0.0463505006726,12.1788580948,6.25721697192,6.2728243764,0.0,-0.0755592627054,-0.166111783674,3.17891401728,-0.0169631085657,-0.0615994014642,0.0,488.29819474257164,487.7836847592808,488.7231927384448,487.7545000913481
1.3800000000000008,-0.0598812973709,-0.0568843786646,12.3736203783,6.25659340467,6.26950666713,0.0,-0.0672354023083,-0.185093069433,3.31277677972,0.000272302462502,-0.0449900637284,0.0,456.04735791837146,457.3700674758614,456.7046142526621,458.0773770410315
1.4400000000000008,-0.0636366473902,-0.0685139491799,12.5744251945,6.25685699827,6.26690894031,0.0,-0.0576884204561,-0.202539925387,3.38051504081,0.0115715548684,-0.0401059600706,0.0,436.71623772379655,437.1223642766508,437.0520878800575,437.9927953751945
1.5000000000000009,-0.0667941993796,-0.081145017225,12.7778522923,6.25781805269,6.26537666977,0.0,-0.0473953144736,-0.21841921977,3.40032774258,0.0236861775457,-0.00606304710524,0.0,421.7663650679022,424.69613390568617,420.4129397660705,421.4612852095644
1.560000000000001,-0.0692647312648,-0.0947754154623,12.9851062707,6.25935048609,6.26464377179,0.0,-0.0349091165187,-0.235767855097,3.50781633533,0.0290124345383,-0.028842624569,0.0,450.5691179077627,448.72370923542655,450.6984073717532,451.1288076233037
1.620000000000001,-0.0709625773051,-0.10941540067,13.1989684184,6.26238618845,6.26304038114,0.0,-0.0215193068039,-0.25195801071,3.62057439655,0.0756361111607,-0.0227901394865,0.0,451.74362591609224,452.2312792831773,451.3075714868296,455.0565980828324
1.680000000000001,-0.0718954303416,-0.124884855618,13.4161221683,6.26718950869,6.26168516542,0.0,-0.00945713797002,-0.263286292271,3.61789946887,0.0876800057758,-0.0221836181851,0.0,416.7822218502549,416.8351639955603,415.0986635753546,416.15987582525116
1.740000000000001,-0.0720288109217,-0.140983776008,13.6355018598,6.27242261375,6.26012541291,0.0,0.00514716950565,-0.272826208273,3.69451924493,0.0862795369769,-0.0349847453279,0.0,443.63885202524983,442.5862967523873,440.9329262760911,440.82357399338207
1.8000000000000012,-0.07117842427,-0.157582257561,13.8626177276,6.27748740344,6.25805960403,0.0,0.023422555307,-0.279869451159,3.87541743007,0.0803943497357,-0.0333436265454,0.0,474.73221901809524,474.8577211754163,474.0065103928268,473.5593495131238
1.8600000000000012,-0.0693117763296,-0.174464341734,14.0956061701,6.28202050608,6.25662022092,0.0,0.0389478240348,-0.282447965358,3.890812893,0.0634922504843,-0.00987417348709,0.0,423.2148161738414,425.23003215022896,424.61221087982483,423.1643156465799
1.9200000000000013,-0.0663213959557,-0.191425798334,14.3358954811,0.00249414324421,6.25600123719,0.0,0.0607839527241,-0.282483743352,4.11804155512,0.0554224091372,-0.0112158477086,0.0,489.28624030796493,489.1864744977203,489.08977274617683,488.49061111940705
1.9800000000000013,-0.062086587998,-0.208311514534,14.5868382525,0.00571423972277,6.25517557276,0.0,0.0804427709092,-0.280028756012,4.24624900966,0.0499080034984,-0.0194110494915,0.0,461.6689633447655,461.0219564023135,461.81279550233626,461.3793737414465
2.0400000000000014,-0.0566927860306,-0.224990655411,14.844065619,0.00901625210297,6.25444192069,0.0,0.0994335669841,-0.275631821368,4.32768907744,0.0636966262363,-0.000759728573133,0.0,446.96473866164047,448.4824374036173,447.8420395826758,448.9642493340618
2.1000000000000014,-0.0501544694044,-0.241339203736,15.1059702558,0.0126033116862,6.25446912002,0.0,0.118503159748,-0.268958706146,4.40218038951,0.0505157521454,0.00277548364505,0.0,446.3881579683799,446.67656865591846,447.07499916261753,446.0021178005558
2.1600000000000015,-0.0425044164701,-0.257232507472,15.3712536341,0.0163447700391,6.25441872316,0.0,0.136487915413,-0.260500248388,4.44044894109,0.0791840254878,-0.00928315105121,0.0,436.05833922866015,435.04975006390487,434.5516725059038,436.9511595113273
2.2200000000000015,-0.033800339411,-0.272560120621,15.6378460832,0.0209142216955,6.25351015364,0.0,0.153708538829,-0.250011114709,4.44593911591,0.069293148797,-0.0306747063827,0.0,426.2120039827062,424.37963171115973,425.78133137142925,424.9390312562505
2.2800000000000016,-0.0239240942337,-0.287093039053,15.9087388734,0.0248788331227,6.25223888609,0.0,0.17564559148,-0.233994632958,4.58326826854,0.058715302918,-0.00691858261445,0.0,466.70248527199175,468.5531337302982,466.30147028078983,465.47732982867495
2.3400000000000016,-0.0128379590411,-0.300687416968,16.1837099587,0.0282339621197,6.2516643707,0.0,0.193934693249,-0.21885130057,4.58242976069,0.0496423032138,-0.0155026820626,0.0,424.87952092514666,424.1429500207733,424.91197353393756,424.1356181844431
2.4000000000000017,-0.000501887269902,-0.313187991798,16.463069365,0.0310024873294,6.25063279861,0.0,0.2173550565,-0.197537353515,4.72894346177,0.0380180294309,-0.0208075561902,0.0,471.5589375158218,471.1490243228127,470.3612712937282,469.46119774637964
2.4600000000000017,0.0131435968675,-0.324465244189,16.7475930791,0.0331304868848,6.25008711362,0.0,0.237565970184,-0.17817229446,4.7550610455,0.0298027053685,0.0076039288568,0.0,433.2848635074758,435.6672649715011,435.14668285052585,434.4589072609012
